feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Phocaeicola	NAFLD	Negative	0.152694089436759	0.043647490076243	35	20	0.00136156966278163	0.0680784831390816
Bacteroides	NAFLD	Negative	0.188449742409559	0.0629113975478407	35	21	0.00516679022626847	0.0852530670419087
Bifidobacterium	NAFLD	Negative	-0.149687767549905	0.0555433635104681	35	26	0.010987231563953	0.0852530670419087
Blautia	NAFLD	Negative	-0.127630762719736	0.0483769348063343	35	32	0.012616156047353	0.0852530670419087
Fusicatenibacter	NAFLD	Negative	-0.101645971765724	0.0330245150914874	35	20	0.00417593260904333	0.0852530670419087
GGB3109	NAFLD	Negative	-0.0365352700437923	0.0137421608264429	35	5	0.012006956224067	0.0852530670419087
Intestinibacter	NAFLD	Negative	-0.043374337776713	0.0166441970316611	35	5	0.0136404907267054	0.0852530670419087
Phascolarctobacterium	NAFLD	Negative	0.0583655851341442	0.0216829627292484	35	6	0.0110736644513738	0.0852530670419087
Dorea	NAFLD	Negative	-0.0855867753002833	0.0354607982570344	35	21	0.0215092732039564	0.119495962244202
Parabacteroides	NAFLD	Negative	0.0562296481066979	0.0253196105887244	35	10	0.0333421201592232	0.151555091632833
Ruminococcus	NAFLD	Negative	-0.100156431805253	0.0443472392277783	35	19	0.0306506165584242	0.151555091632833
Segatella	NAFLD	Negative	0.148448951243864	0.0682469386424007	35	9	0.0368839753619838	0.153683230674933
Ligilactobacillus	NAFLD	Negative	-0.0595133778305434	0.0291925651207407	35	6	0.0495626446616925	0.17700944522033
Mediterraneibacter	NAFLD	Negative	-0.0696431275454129	0.0340781602417923	35	16	0.0490400495716756	0.17700944522033
Faecalibacillus	NAFLD	Negative	-0.0495765435142617	0.0255721064508107	35	10	0.0611303303894973	0.179795089380874
GGB3277	NAFLD	Negative	0.0493014046664827	0.0248943724795084	35	4	0.0560430940514009	0.179795089380874
Romboutsia	NAFLD	Negative	-0.0468746815178755	0.0241103693358488	35	9	0.0604408184909018	0.179795089380874
