#Classification	S-3-POLJUN-G_bracken_O.kreport
k__Bacteria	180728
k__Bacteria|p__Proteobacteria	154666
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	129397
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	105664
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	22177
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	744
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	809
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	1
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	18427
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	18246
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	181
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	6581
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	1406
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	4292
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	800
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	81
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	257
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales	257
k__Bacteria|p__Proteobacteria|c__Oligoflexia	2
k__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bdellovibrionales	2
k__Bacteria|p__Actinobacteria	22207
k__Bacteria|p__Actinobacteria|c__Actinomycetia	21280
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	7831
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	1681
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales	604
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales	8428
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	853
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales	525
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales	253
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Catenulisporales	674
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jatrophihabitantales	274
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales	4
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Frankiales	148
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	771
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	771
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	151
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	151
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	4
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	4
k__Bacteria|p__Cyanobacteria	218
k__Bacteria|p__Cyanobacteria|o__Nostocales	215
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales	2
k__Bacteria|p__Firmicutes	164
k__Bacteria|p__Firmicutes|c__Bacilli	164
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	164
k__Bacteria|p__Armatimonadetes	1
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia	1
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales	1
k__Bacteria|p__Acidobacteria	2854
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	2854
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	2854
k__Bacteria|p__Bacteroidetes	502
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	327
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	327
k__Bacteria|p__Bacteroidetes|c__Cytophagia	98
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	98
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	59
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	59
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	16
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	16
k__Bacteria|p__Planctomycetes	108
k__Bacteria|p__Planctomycetes|c__Planctomycetia	105
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales	86
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales	18
k__Bacteria|p__Planctomycetes|c__Phycisphaerae	3
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales	3
k__Bacteria|p__Chlamydiae	3
k__Bacteria|p__Chlamydiae|c__Chlamydiia	3
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales	3
k__Bacteria|p__Verrucomicrobia	2
k__Bacteria|p__Verrucomicrobia|c__Opitutae	1
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales	1
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	1
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	1
k__Eukaryota	28454
k__Eukaryota|k__Viridiplantae	26697
k__Eukaryota|k__Viridiplantae|p__Streptophyta	26694
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida	26675
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida|o__Funariales	26675
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	19
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Celastrales	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Malpighiales	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Fagales	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Brassicales	2
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Caryophyllales	3
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Asterales	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Poales	8
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Proteales	2
k__Eukaryota|k__Viridiplantae|p__Chlorophyta	3
k__Eukaryota|k__Viridiplantae|p__Chlorophyta|c__Chlorophyceae	3
k__Eukaryota|k__Viridiplantae|p__Chlorophyta|c__Chlorophyceae|o__Chlamydomonadales	3
k__Eukaryota|k__Metazoa	1609
k__Eukaryota|k__Metazoa|p__Chordata	1609
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	1609
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia|o__Primates	1609
k__Eukaryota|k__Fungi	146
k__Eukaryota|k__Fungi|p__Ascomycota	117
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes	44
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales	44
k__Eukaryota|k__Fungi|p__Ascomycota|c__Leotiomycetes	26
k__Eukaryota|k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales	26
k__Eukaryota|k__Fungi|p__Ascomycota|c__Dothideomycetes	30
k__Eukaryota|k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Mycosphaerellales	30
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes	16
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales	16
k__Eukaryota|k__Fungi|p__Basidiomycota	28
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Agaricomycetes	23
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales	23
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Tremellomycetes	1
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Tremellales	1
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Ustilaginomycetes	4
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales	4
k__Viruses	1
k__Viruses|k__Shotokuvirae	1
k__Viruses|k__Shotokuvirae|p__Cressdnaviricota	1
k__Viruses|k__Shotokuvirae|p__Cressdnaviricota|c__Repensiviricetes	1
k__Viruses|k__Shotokuvirae|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales	1
