feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroidaceae	NAFLD	Negative	0.20727995456139	0.0489909173492227	35	35	0.000173867979440423	0.00991047482810411
Oscillospiraceae	NAFLD	Negative	0.0644808190432616	0.0191602348191624	35	32	0.00195213857669241	0.048987287594442
Streptococcaceae	NAFLD	Negative	-0.041464156082712	0.0129649312974384	35	34	0.00304767375800365	0.048987287594442
Tannerellaceae	NAFLD	Negative	0.0510219522589158	0.0161850840339899	35	30	0.00343770439259242	0.048987287594442
Bifidobacteriaceae	NAFLD	Negative	-0.11663725451307	0.0410078349818059	35	33	0.00758643304904022	0.0771555097884651
Lachnospiraceae	NAFLD	Negative	-0.165144908547867	0.0586231121070372	35	35	0.00812163260931211	0.0771555097884651
Clostridiales.fam...Lachnospiraceae.Clostridiaceae.Ruminococcaceae.	NAFLD	Negative	-0.0284819616982991	0.01067719277906	35	34	0.0117487160706923	0.0837096020036826
Odoribacteraceae	NAFLD	Negative	0.0218216780201619	0.00811781444513297	35	18	0.0111730197282723	0.0837096020036826
Coriobacteriaceae	NAFLD	Negative	-0.0608058277066509	0.0238449169889101	35	29	0.0155983286310391	0.0987894146632475
Bacteroidales.fam..incertae.sedis	NAFLD	Negative	0.0209301400051925	0.00862047298648318	35	10	0.020801146299411	0.107787758096948
Desulfovibrionaceae	NAFLD	Negative	0.0180550839894404	0.00743414048057181	35	16	0.0207665827268561	0.107787758096948
Clostridiales.fam...Eubacteriaceae.Clostridiaceae.	NAFLD	Negative	0.0502421478787031	0.0224813392430562	35	11	0.0323147811592513	0.127893225272207
Micrococcaceae	NAFLD	Negative	-0.00307307199453325	0.00134479231144942	35	4	0.0288621853346785	0.127893225272207
Peptostreptococcaceae	NAFLD	Negative	-0.0524804666782193	0.0232537486441408	35	33	0.0307607744624735	0.127893225272207
Rikenellaceae	NAFLD	Negative	0.0540327511278407	0.0243766368371644	35	31	0.0336561119137386	0.127893225272207
Prevotellaceae	NAFLD	Negative	0.123393061664771	0.0589758716388379	35	28	0.0441863482444462	0.15741386562084
Barnesiellaceae	NAFLD	Negative	0.0190339628160738	0.00988113076760071	35	12	0.0627174979124378	0.186395304141018
Campylobacteraceae	NAFLD	Negative	0.0045634945634182	0.00242473553730519	35	4	0.0686719541572171	0.186395304141018
Clostridiales.fam...Eubacteriaceae.Ruminococcaceae.	NAFLD	Negative	-0.00973550194952728	0.00510526221867514	35	15	0.0652635817447578	0.186395304141018
Clostridiales.fam...Lachnospiraceae.Ruminococcaceae.	NAFLD	Negative	-0.0263974864939651	0.0136592801293441	35	29	0.0619101898347606	0.186395304141018
Sutterellaceae	NAFLD	Negative	0.0209682995501094	0.0110657705920708	35	21	0.0668980799841119	0.186395304141018
Porphyromonadaceae	NAFLD	Negative	0.015014990337673	0.00856210488348979	35	11	0.0887742686244696	0.230006059617944
Staphylococcaceae	NAFLD	Negative	-0.00329907756559297	0.0019352766223679	35	5	0.0976482958348387	0.241997950547209
